session_id,frame_index,label,source_frame_path,roi_path,roi_x1,roi_y1,roi_x2,roi_y2,image_sha256
session_20260710_061220,475,READY_BITE,assets/replay/sessions/session_20260710_061220/frames/000475.jpg,crops/session_20260710_061220/000475.png,940,36,1620,100,af9e3ddb9f2e660e2602fac730ae2f39bb4f68c22e5fbece8a08260e76208ae0
session_20260710_061220,476,READY_BITE,assets/replay/sessions/session_20260710_061220/frames/000476.jpg,crops/session_20260710_061220/000476.png,940,36,1620,100,720ff241daaca8b5f307d2ec6b5e9c3b98b68494df33af8ee2ebab9c84b113ba
session_20260710_061220,477,READY_BITE,assets/replay/sessions/session_20260710_061220/frames/000477.jpg,crops/session_20260710_061220/000477.png,940,36,1620,100,c502f56539656a8648f5d983423b335cd4fd7707bfbd44020172b2b7793da5e6
session_20260710_061220,478,READY_BITE,assets/replay/sessions/session_20260710_061220/frames/000478.jpg,crops/session_20260710_061220/000478.png,940,36,1620,100,c8886ec46eb1baae9152d932cf7b28ef3c35df8ef13151a384d1a5099a975f76
session_20260710_061220,479,READY_BITE,assets/replay/sessions/session_20260710_061220/frames/000479.jpg,crops/session_20260710_061220/000479.png,940,36,1620,100,526ea84e0a7e0b6a4de7d9adc3b346a903a0d8a12301cae5b04a80fe4a3d7c01
session_20260710_061220,480,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000480.jpg,crops/session_20260710_061220/000480.png,940,36,1620,100,6ab317dbdb626a4912c5ef0d13da8cc6fd28cbc7383018071602513b4454f668
session_20260710_061220,481,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000481.jpg,crops/session_20260710_061220/000481.png,940,36,1620,100,ca65c566622f86b3a6171edde629a24c79f4d651ba00bede96887e78adb814e8
session_20260710_061220,482,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000482.jpg,crops/session_20260710_061220/000482.png,940,36,1620,100,2973447a9a8a71208710f956ce430faf3c3de75071f0460c8a6b9353592f052d
session_20260710_061220,483,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000483.jpg,crops/session_20260710_061220/000483.png,940,36,1620,100,8f28e047c228ec7a92f039b2e95ea235278144c942c6d7a3415854c5f4b373a8
session_20260710_061220,484,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000484.jpg,crops/session_20260710_061220/000484.png,940,36,1620,100,084552f867b7e49f7bf42eacd2dadad2fb21578b1f4b8e14e6f2065ac6ca33b5
session_20260710_061220,485,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000485.jpg,crops/session_20260710_061220/000485.png,940,36,1620,100,01fd2b84ffe6b9fcd7fb0dd6ea22b03bcd86d33b6bea7fbc3447f8b22557dbd3
session_20260710_061220,486,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000486.jpg,crops/session_20260710_061220/000486.png,940,36,1620,100,81a6fea4d1faf8be1172e8dc5aec2ef6ed40c8f320dd78209992675bcad1c77e
session_20260710_061220,487,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000487.jpg,crops/session_20260710_061220/000487.png,940,36,1620,100,62bd6478388d7466694b5e7661d73d566be51c249c8617dd71e6ecbf9119ed9f
session_20260710_061220,488,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000488.jpg,crops/session_20260710_061220/000488.png,940,36,1620,100,a15663b4837f813480a4e60bf783073de0aa2188ed8ca1ff6d7e43a8764d559d
session_20260710_061220,489,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000489.jpg,crops/session_20260710_061220/000489.png,940,36,1620,100,c763db9171eab63ee2e846025e7160d723f1ae685926db20df9a84b7d30034af
session_20260710_061220,490,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000490.jpg,crops/session_20260710_061220/000490.png,940,36,1620,100,30de69b60efc214246964c86301d9a07bfaa24022f21749a6c2c40e754bc29fc
session_20260710_061220,491,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000491.jpg,crops/session_20260710_061220/000491.png,940,36,1620,100,7f0438571c0e6cdba8f4630587bd834d3f505b10ca37f8c37f791eb0f0bdac3f
session_20260710_061220,492,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000492.jpg,crops/session_20260710_061220/000492.png,940,36,1620,100,c6d3ba4cd3483c1afafc684fb8784a61ce3354b6fa450835d2d1f126000ef5b8
session_20260710_061220,493,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000493.jpg,crops/session_20260710_061220/000493.png,940,36,1620,100,6ece29f18748b597f345c27df043947aa43693a46e94f7a55ed157e37fc6318e
session_20260710_061220,494,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000494.jpg,crops/session_20260710_061220/000494.png,940,36,1620,100,2500e29ec5cebd49222cd8f4e8e4de9e7894d01c911372b642e667e2111daaa0
session_20260710_061220,495,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000495.jpg,crops/session_20260710_061220/000495.png,940,36,1620,100,33dae7ff46aeb21e30b591ec36615f06e605fb46f00afed48af8310271bb35a1
session_20260710_061220,496,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000496.jpg,crops/session_20260710_061220/000496.png,940,36,1620,100,1306b7d571b67c5651a939c3f6c379c9cab8f8cd36555408a4076d0c7ed6ee74
session_20260710_061220,497,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000497.jpg,crops/session_20260710_061220/000497.png,940,36,1620,100,c3efad46b079206f09280046dcb87fc3b29d66a3b90afb5deb81678069d93390
session_20260710_061220,498,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000498.jpg,crops/session_20260710_061220/000498.png,940,36,1620,100,a8938e5a9babb6b5d09cc3747727076cd1e61dd6aa109f3743be4b3d5ca5557c
session_20260710_061220,499,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000499.jpg,crops/session_20260710_061220/000499.png,940,36,1620,100,38b95897d366e8ef0fc50b48b1d50e5f835ed700ab093d132eb1fa8aaaec7527
session_20260710_061220,500,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000500.jpg,crops/session_20260710_061220/000500.png,940,36,1620,100,fd8afca08de51191f54777e3ee5e68baea8b0140fbf66d7a86b79886dc614d79
session_20260710_061220,501,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000501.jpg,crops/session_20260710_061220/000501.png,940,36,1620,100,de0ee68145ed89d8d189f6b6b8913b3ced268c7e64216406e5e2205eabc2843c
session_20260710_061220,502,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000502.jpg,crops/session_20260710_061220/000502.png,940,36,1620,100,0bfc71b09521b9e47db527428c0479876767e9de457ae5a8fc9b546cff91319b
session_20260710_061220,503,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000503.jpg,crops/session_20260710_061220/000503.png,940,36,1620,100,89f229904a4de2f2b7930a68948225af940ee65f6d0e183510b53ee93fa6c8f3
session_20260710_061220,504,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000504.jpg,crops/session_20260710_061220/000504.png,940,36,1620,100,a6a701edb60c8248b2c9fc41a0f189c790a5575f9aaf03cc0174dd1a92f8341b
session_20260710_061220,505,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000505.jpg,crops/session_20260710_061220/000505.png,940,36,1620,100,29ff403883edf2c53fa284d2e5d558cf06d955ff795ff9cf3345efe7face4282
session_20260710_061220,506,HOOK_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000506.jpg,crops/session_20260710_061220/000506.png,940,36,1620,100,05e856bc49f0e23b0a8cf4d5fd49745d05eabf01ac47a5785b26cd3cdf14b521
session_20260710_061220,507,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000507.jpg,crops/session_20260710_061220/000507.png,940,36,1620,100,379f73a5cefd4a2983166f08e082802e7403bb3c9a2106e9a1a3dfedb97c67d8
session_20260710_061220,508,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000508.jpg,crops/session_20260710_061220/000508.png,940,36,1620,100,85bb08737fecd9975ecb7f5633d0e08f9ce081071e07c645adee3ffa6164049a
session_20260710_061220,509,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000509.jpg,crops/session_20260710_061220/000509.png,940,36,1620,100,166f0002958a40cc2712e95a34ad9faa9f5c464a0258c73b510f3b7b2d9e0803
session_20260710_061220,510,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000510.jpg,crops/session_20260710_061220/000510.png,940,36,1620,100,d01b17e7db464edf6a109494ff21cc2aec06659acee564eac80bf6163e0ccc39
session_20260710_061220,511,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000511.jpg,crops/session_20260710_061220/000511.png,940,36,1620,100,5e9e0135de9f40435d5ddfae5367e022eb72461af5c0a2fd0edf719f3d18b39d
session_20260710_061220,512,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000512.jpg,crops/session_20260710_061220/000512.png,940,36,1620,100,0c10bf2b553b234b929e734ce3c58bfe46deeab2b7f78c80744f5a41e858aecb
session_20260710_061220,513,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000513.jpg,crops/session_20260710_061220/000513.png,940,36,1620,100,e8777763d6a86596740dd3e71e1e99e40cf3b0a0cc1361e3ff4114179631707e
session_20260710_061220,514,PRESS_INSTRUCTION,assets/replay/sessions/session_20260710_061220/frames/000514.jpg,crops/session_20260710_061220/000514.png,940,36,1620,100,9d163791275a5a4b61b6b9f056900e7cfb433820576473e7e0fa3da5d3cafa0d
session_20260710_061220,515,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000515.jpg,crops/session_20260710_061220/000515.png,940,36,1620,100,9d819bf3a75e5de0f385fcb53fb33cfe1aab90ff8300aa3a9401818cbe9a1d94
session_20260710_061220,516,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000516.jpg,crops/session_20260710_061220/000516.png,940,36,1620,100,cc1fc37010b3309c17d6796672bb3966affa06e1cc21ac941faae773da81fee5
session_20260710_061220,517,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000517.jpg,crops/session_20260710_061220/000517.png,940,36,1620,100,387a105f21fbb99111afb1a3e27e1898710016789aaa3198ec81d0d150171c32
session_20260710_061220,518,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000518.jpg,crops/session_20260710_061220/000518.png,940,36,1620,100,dfc71c042855623ae1d33bd661d6af061a82024641d67152abf2b47b9db5d005
session_20260710_061220,519,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000519.jpg,crops/session_20260710_061220/000519.png,940,36,1620,100,5ad1a35ee11e10c63344578ab5fb79f510a64a043d51f4bc7870fabeb64df066
session_20260710_061220,520,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000520.jpg,crops/session_20260710_061220/000520.png,940,36,1620,100,26b6489f823a62a73e1ff88461910c745e5c1733117490c6e2e845d05e4b58b2
session_20260710_061220,521,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000521.jpg,crops/session_20260710_061220/000521.png,940,36,1620,100,a6ccb32116c6b30721e8db23e4128569fe86c5b6489be3b93d811ead202d18d3
session_20260710_061220,522,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000522.jpg,crops/session_20260710_061220/000522.png,940,36,1620,100,b458839e779a5ddd31ef859364d0098a942236f062733fec42c6b5cf6d1f0ace
session_20260710_061220,523,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000523.jpg,crops/session_20260710_061220/000523.png,940,36,1620,100,bfc977e228392dd0dc2b71a3d2c82c9e383ab7d823d3efbc456a2637a4269df8
session_20260710_061220,524,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000524.jpg,crops/session_20260710_061220/000524.png,940,36,1620,100,3509510acfe8a8ecb34e569aff2d0ecfaf6c6c796a56cb088f9aea791b412e32
session_20260710_061220,525,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000525.jpg,crops/session_20260710_061220/000525.png,940,36,1620,100,959367d1944ecbcfcc2e73b41cdbb7ffb533a6400e214b12350e2a0b49a27544
session_20260710_061220,526,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000526.jpg,crops/session_20260710_061220/000526.png,940,36,1620,100,110645d6ba583e93376cf1df81bffed0dd99b9df066f959fad26df65a3a324bb
session_20260710_061220,527,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000527.jpg,crops/session_20260710_061220/000527.png,940,36,1620,100,20e79e05539354d2ca3df4f8d6f0121e50ae9f5c2c28965859d4951cd923e1d6
session_20260710_061220,528,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000528.jpg,crops/session_20260710_061220/000528.png,940,36,1620,100,7ce7bf4fbb2b2f299ed14325d0528058361add0eafa1cbeb43674e695149a1c7
session_20260710_061220,529,IGNORE,assets/replay/sessions/session_20260710_061220/frames/000529.jpg,crops/session_20260710_061220/000529.png,940,36,1620,100,069a75f25c83ace4b51b0681b6bd7f7787d9a31e01af535c9d10cb5427daefb4
session_20260710_061220,530,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000530.jpg,crops/session_20260710_061220/000530.png,940,36,1620,100,a0d5f8055af247f49b219ec4dde2127721f0de69eb826118b50d1618440a2d1c
session_20260710_061220,531,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000531.jpg,crops/session_20260710_061220/000531.png,940,36,1620,100,12afc1ff9670ad413195d862af4fcdfe272acbc3eec1ed373de9416bf7de07ef
session_20260710_061220,532,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000532.jpg,crops/session_20260710_061220/000532.png,940,36,1620,100,8d75168dc6ea4af48fc808f878e48ad8a976c1d61ca263b24ffbf12cdd80d2ab
session_20260710_061220,533,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000533.jpg,crops/session_20260710_061220/000533.png,940,36,1620,100,71786b0116bcb382713ea3ee5b3a1cc53ea84066631286e79f13dda06aa1593b
session_20260710_061220,534,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000534.jpg,crops/session_20260710_061220/000534.png,940,36,1620,100,25b5e523df7ea65b2c18e39d21be6b05c1c5dce0a0a043eb718dda6710143e0d
session_20260710_061220,535,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000535.jpg,crops/session_20260710_061220/000535.png,940,36,1620,100,ca5bf0f6bfb7a3bac66a894829223905624032b9703f6c2156d4369751abfd41
session_20260710_061220,536,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000536.jpg,crops/session_20260710_061220/000536.png,940,36,1620,100,0e4263e9fd8cc0ce20098bb1f6e4b87990f39f5c89bec166c5ca793a75168e31
session_20260710_061220,537,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000537.jpg,crops/session_20260710_061220/000537.png,940,36,1620,100,407734d8430aa4eed698fd44201d7586aa830a8b1dd62890ec04ba23c852bb66
session_20260710_061220,538,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000538.jpg,crops/session_20260710_061220/000538.png,940,36,1620,100,317dec640e261de1027c8acc53cbb89e9ce4655bfccfee4b7fa54853a243df94
session_20260710_061220,539,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000539.jpg,crops/session_20260710_061220/000539.png,940,36,1620,100,23b35e5cde129a9d56442ddaad7d5a389dcb99acb9ce48a266ad02e0ada522a7
session_20260710_061220,540,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000540.jpg,crops/session_20260710_061220/000540.png,940,36,1620,100,62588928be043042846fa093a9b7a1e8ca7300d20a7e93b7cfdd67061c4a5234
session_20260710_061220,541,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000541.jpg,crops/session_20260710_061220/000541.png,940,36,1620,100,0a6d8ec884f2dfe0f0e1a0c223b90e8fa22cd8eab777f4c1c27820a056b73c3b
session_20260710_061220,542,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000542.jpg,crops/session_20260710_061220/000542.png,940,36,1620,100,733f0c65867dd0fb97d0529152911086357b77e7c3a595aa0a11a0de74731247
session_20260710_061220,543,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000543.jpg,crops/session_20260710_061220/000543.png,940,36,1620,100,27f2be16ca4b338f931697b0a1fb5b12d6af5976475f92bec8753613471ab2c7
session_20260710_061220,544,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000544.jpg,crops/session_20260710_061220/000544.png,940,36,1620,100,87ade4132e7a0c4dd76146863a6b5f56902acebd213684b6a9d5218da04e2948
session_20260710_061220,545,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000545.jpg,crops/session_20260710_061220/000545.png,940,36,1620,100,793f779341874613f05c670563d1adc7e70621d8f79ab7fcb231ce71ddbf2117
session_20260710_061220,546,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000546.jpg,crops/session_20260710_061220/000546.png,940,36,1620,100,fea0409e44931975359929bebc2eab32d1aa78dbf125fd780b80d36312cb3db5
session_20260710_061220,547,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000547.jpg,crops/session_20260710_061220/000547.png,940,36,1620,100,974a24a395f19d3d879e8ca39556331b85df1012e3de6b68a7c57bba32cae635
session_20260710_061220,548,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000548.jpg,crops/session_20260710_061220/000548.png,940,36,1620,100,c78d2a193670e385fc33a898a3c5d02e6170cba6eb281596164b37c0ecf7b741
session_20260710_061220,549,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000549.jpg,crops/session_20260710_061220/000549.png,940,36,1620,100,91cd89a14636a4a50bc22be9e22ef320a761ca27b486f76fb04fbef425954359
session_20260710_061220,550,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000550.jpg,crops/session_20260710_061220/000550.png,940,36,1620,100,0e4e1b10b711430473d127510b0287e89f0cf133d97d2bebdb16dc13a7873d8d
session_20260710_061220,551,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000551.jpg,crops/session_20260710_061220/000551.png,940,36,1620,100,089cbb6f8fe6b505af5d97d3c5abb493f357a419da5896af273e4bf34ec673c9
session_20260710_061220,552,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000552.jpg,crops/session_20260710_061220/000552.png,940,36,1620,100,c221a51a570208ada5193bcd780eceaa1c80b78f3857047a49a4d0effdd1b436
session_20260710_061220,553,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000553.jpg,crops/session_20260710_061220/000553.png,940,36,1620,100,da289707f3a0642adf0af147833ed12c47d112f6f0f8a2013f0acc007f319ca1
session_20260710_061220,554,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000554.jpg,crops/session_20260710_061220/000554.png,940,36,1620,100,ff77a24df9ba934751fe4f1131c07ad1bbc07d1ff1f8c9b38d906b017d748b19
session_20260710_061220,555,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000555.jpg,crops/session_20260710_061220/000555.png,940,36,1620,100,c044437c3921871ab0a20501b94668a67aeb76f55908e3a0a296cbe0e083db55
session_20260710_061220,556,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000556.jpg,crops/session_20260710_061220/000556.png,940,36,1620,100,ed562070fa87a86fe6e014af91ae5dbfb54435dc226b01b9ced3a408c80935f8
session_20260710_061220,557,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000557.jpg,crops/session_20260710_061220/000557.png,940,36,1620,100,44ba3dcb3a25b0e0fd46f73da757021f1ed1af2ccab9a0946951a89dd9b40ce4
session_20260710_061220,558,IDLE_CAST,assets/replay/sessions/session_20260710_061220/frames/000558.jpg,crops/session_20260710_061220/000558.png,940,36,1620,100,0bda50b1376004ecb7b1ec2efa392445b2b37620b7f86c35e3ad588b224d227c
session_20260710_061220,559,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000559.jpg,crops/session_20260710_061220/000559.png,940,36,1620,100,e7b1e81350d0baa91ffaf03289c819df74ea0db0c04ee22d14a66df7d076a028
session_20260710_061220,560,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000560.jpg,crops/session_20260710_061220/000560.png,940,36,1620,100,7ac2250df5d46d1d6848c5251fd1826f674f960013cece782dafce14aa2974a6
session_20260710_061220,561,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000561.jpg,crops/session_20260710_061220/000561.png,940,36,1620,100,cc21eb61050318ff1304e2d7ba3f78dd40ac9ff4e291158dad2707fe3c0f6b54
session_20260710_061220,562,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000562.jpg,crops/session_20260710_061220/000562.png,940,36,1620,100,7892e06a7b7f2c40fa4b57126f4756fd01676374eba792eaa0220fc061e29e2c
session_20260710_061220,563,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000563.jpg,crops/session_20260710_061220/000563.png,940,36,1620,100,45f016381910a0f1ba27f40bcb266055c582b08ea2db5ffcf188276c88d837d6
session_20260710_061220,564,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000564.jpg,crops/session_20260710_061220/000564.png,940,36,1620,100,cce6f76a6aa76bde4173d2a3fbb53323b810585f922eb94e2662d4a7f459f279
session_20260710_061220,565,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000565.jpg,crops/session_20260710_061220/000565.png,940,36,1620,100,9e0459afbb503770729735aff52fa4eda62e039eb2c193cd86df594f5eb6a7ae
session_20260710_061220,566,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000566.jpg,crops/session_20260710_061220/000566.png,940,36,1620,100,65a04f6c9cedc0a48fc6c8d672108dd9513c197023b7207bc013e6ef01365d03
session_20260710_061220,567,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000567.jpg,crops/session_20260710_061220/000567.png,940,36,1620,100,5abcd98f69d7318c6557e548d98def28b4eaefd68d99953674a2727e4739fadf
session_20260710_061220,568,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000568.jpg,crops/session_20260710_061220/000568.png,940,36,1620,100,f6e606b0c55b2016a0ef73a88cff990e10b1163df79295aa90f35b0c96611f1a
session_20260710_061220,569,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000569.jpg,crops/session_20260710_061220/000569.png,940,36,1620,100,24ccbd6d6357edb1bfaf610a25bb5e80873bad9aa68e1cfc908be9189c5f22a1
session_20260710_061220,570,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000570.jpg,crops/session_20260710_061220/000570.png,940,36,1620,100,4143ad612873bc447b9e2490d1e5c25f12178a78a6fec123af3f00ace940be55
session_20260710_061220,571,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000571.jpg,crops/session_20260710_061220/000571.png,940,36,1620,100,cefd26d3f27aca73b0b0a9d473e84b0bc180877dd3e8c63e42351367f753e254
session_20260710_061220,572,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000572.jpg,crops/session_20260710_061220/000572.png,940,36,1620,100,7641b17b584552c19890d19a142105653f207522033e0bf9fe607614e92aae38
session_20260710_061220,573,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000573.jpg,crops/session_20260710_061220/000573.png,940,36,1620,100,3a80ff8846989432284781560a16098141a01496fefb01aeb01959463cf0bc67
session_20260710_061220,574,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000574.jpg,crops/session_20260710_061220/000574.png,940,36,1620,100,ac6ec1a93f4b9943320f1df9a3b93842fd54c0cbe061e5bd2b999c41c218c9a2
session_20260710_061220,575,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000575.jpg,crops/session_20260710_061220/000575.png,940,36,1620,100,1e0c511e3355e3209a29baf3aeb6c922804f9fe8a5940d137e7cf86b10496c49
session_20260710_061220,576,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000576.jpg,crops/session_20260710_061220/000576.png,940,36,1620,100,c061a5352b94c19036559292879adbf37730c53457fe4136bf2bb6f2b06ce9bf
session_20260710_061220,577,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000577.jpg,crops/session_20260710_061220/000577.png,940,36,1620,100,e15e6aa6e1868b74a9ef655dd595154cf78ee65f41e3dfa8e55186ffafbe8713
session_20260710_061220,578,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000578.jpg,crops/session_20260710_061220/000578.png,940,36,1620,100,e53c17c8eb330744b237b3c0aa8c3cf7cae610574542d21182916b32d3e12ef8
session_20260710_061220,579,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000579.jpg,crops/session_20260710_061220/000579.png,940,36,1620,100,652ad8f5198747834d97d97d8a8252ad8c19a28618a2cad881498ab2a1d1de8c
session_20260710_061220,580,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000580.jpg,crops/session_20260710_061220/000580.png,940,36,1620,100,6cb0af5ce0fdeda467c740518e6bd89fcff0e51b926821a7de8133eaa3431fa8
session_20260710_061220,581,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000581.jpg,crops/session_20260710_061220/000581.png,940,36,1620,100,ee47d74bfae41739f26ac78fef22e84ce5c856e87fedae85ae9ad7d15368b6ef
session_20260710_061220,582,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000582.jpg,crops/session_20260710_061220/000582.png,940,36,1620,100,8f679fcf2d0f3879f1dba1396630cb02e104aa8ae08145189f8f67962fcb941d
session_20260710_061220,583,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000583.jpg,crops/session_20260710_061220/000583.png,940,36,1620,100,e8c8e8211e0ff8397255a802bda0593fa1982ce498d21f224c3f42e42a58d7bf
session_20260710_061220,584,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000584.jpg,crops/session_20260710_061220/000584.png,940,36,1620,100,24e18fd137584f9dbc8792f081e622418cb3a61399e88559a915292e0497c457
session_20260710_061220,585,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000585.jpg,crops/session_20260710_061220/000585.png,940,36,1620,100,8cc6dfebde7d26c3d04ebd7c6d776c806ad9b2f12bea71a38f4ec882a52ad195
session_20260710_061220,586,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000586.jpg,crops/session_20260710_061220/000586.png,940,36,1620,100,ffe91b6e5ba8e2f51ff5da243314acad3073a1e3e116882323c13e0cfcf264b4
session_20260710_061220,587,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000587.jpg,crops/session_20260710_061220/000587.png,940,36,1620,100,1a9b0a88b3686f8e54553e1429680cd475cbd32c2fc89606dc0743aef53f46e8
session_20260710_061220,588,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000588.jpg,crops/session_20260710_061220/000588.png,940,36,1620,100,68bb99e82ac91ec1a7441d5243c7eb4834fcad82ed85665d0c51745fe31b9cb2
session_20260710_061220,589,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260710_061220/frames/000589.jpg,crops/session_20260710_061220/000589.png,940,36,1620,100,b01fa6aed95a9f66a031d9ece889438216ca5a188e76d877c82b751108cedadf
